Cliente	Fecha	Pedido	Precio	Producto	Nombre_producto	
Cliente21	03/08/2017	4	500	VER0003	Albahaca / 100 gramos	
Cliente21	03/08/2017	4	1300	TUB0005	Papa Criolla / Libra	
Cliente21	03/08/2017	2	1000	TUB0001	Arracacha / Libra	
Cliente21	03/08/2017	6	700	VER0006	Ahuyama / Libra	
Cliente21	03/08/2017	4	2400	FRU0003	Aguacate Papelillo / Libra	
Cliente21	03/08/2017	3	1900	VER0009	Brócoli / Libra	
Cliente21	03/08/2017	2	1100	VER0005	Apio / Libra	
Cliente21	03/08/2017	2	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	03/08/2017	8	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	03/08/2017	2	1600	VER0038	Pimentón Rojo / Libra	
Cliente21	03/08/2017	2	7000	VER0016	Champiñón / Libra	
Cliente21	03/08/2017	5	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	02/08/2017	1	2200	FRU0033	Mora Castilla / Libra	
Cliente29	02/08/2017	1	4500	FRU0032	Melón / Unidad	
Cliente29	02/08/2017	2	2500	FRU0010	Carambolo / Libra	
Cliente29	02/08/2017	3	1200	FRU0024	Limón Tahití / Libra	
Cliente29	02/08/2017	7	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	02/08/2017	10	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	02/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	02/08/2017	2	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente29	02/08/2017	2	1000	FRU0026	Mandarina Arrayana / Libra	
Cliente29	02/08/2017	2	1700	FRU0025	Lulo / Libra	
Cliente29	02/08/2017	2	800	VER0035	Pepino Cohombro / Libra	
Cliente29	02/08/2017	6	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	02/08/2017	9	1400	FRU0046	Tomate Chonto / Libra	
Cliente29	02/08/2017	3	7000	VER0016	Champiñón / Libra	
Cliente21	01/08/2017	8	1100	VER0050	Rúgula / Libra	
Cliente21	01/08/2017	2	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	01/08/2017	8	1100	VER0052	Plátano Maduro / Libra	
Cliente21	01/08/2017	4	900	FRU0030	Manzana Verde / Unidad	
Cliente21	01/08/2017	4	700	VER0006	Ahuyama / Libra	
Cliente21	01/08/2017	1	1100	VER0005	Apio / Libra	
Cliente21	01/08/2017	4	1500	TUB0012	Zanahoria / Libra	
Cliente21	01/08/2017	16	1100	FRU0008	Banano Criollo / Libra	
Cliente21	01/08/2017	1	1200	VER0014	Cebolla Larga / Libra	
Cliente21	01/08/2017	4	1600	VER0038	Pimentón Rojo / Libra	
Cliente21	01/08/2017	1	1200	FRU0024	Limón Tahití / Libra	
Cliente21	01/08/2017	8	1100	VER0010	Zucchini Verde / Libra	
Cliente21	01/08/2017	12	1400	FRU0046	Tomate Chonto / Libra	
Cliente20	01/08/2017	2	650	FRU0034	Naranja Sweety / Libra	
Cliente20	01/08/2017	1	1100	VER0052	Plátano Maduro / Libra	
Cliente20	01/08/2017	3	800	TUB0004	Jengibre / 100 gramos	
Cliente20	01/08/2017	3	1800	VER0013	Cebolla Cabezona Roja / Libra	
Cliente20	01/08/2017	1	1100	VER0010	Zucchini Verde / Libra	
Cliente20	01/08/2017	6	1500	TUB0012	Zanahoria / Libra	
Cliente20	01/08/2017	4	1100	VER0050	Rúgula / Libra	
Cliente20	01/08/2017	1	1600	VER0038	Pimentón Rojo / Libra	
Cliente20	01/08/2017	8	1400	FRU0046	Tomate Chonto / Libra	
Cliente20	01/08/2017	2	500	VER0017	Cilantro / 100 gramos	
Cliente20	01/08/2017	2	1500	FRU0028	Mango Tommy Atkins / Libra	
Cliente20	01/08/2017	4	1200	FRU0024	Limón Tahití / Libra	
Cliente20	01/08/2017	3	700	TUB0006	Papa Pastusa / Libra	
Cliente20	01/08/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente20	01/08/2017	1	4300	FRU0037	Papaya Melona / Unidad	
Cliente20	01/08/2017	1	2200	FRU0033	Mora Castilla / Libra	
Cliente20	01/08/2017	4	1100	FRU0008	Banano Criollo / Libra	
Cliente20	01/08/2017	6	1600	FRU0016	Fresa Pareja / Libra	
Cliente20	01/08/2017	3	500	VER0003	Albahaca / 100 gramos	
Cliente15	01/08/2017	7	1200	FRU0008	Banano Criollo / Libra	
Cliente15	01/08/2017	2	2500	FRU0033	Mora Castilla / Libra	
Cliente15	01/08/2017	1	4000	FRU0005	Ají Jalapeño / Libra	
Cliente15	01/08/2017	9	3000	FRU0057	Fresa Jumbo / Libra	
Cliente15	01/08/2017	5	600	VER0037	Perejil Liso / 100 gramos	
Cliente15	01/08/2017	6	400	VER0017	Cilantro / 100 gramos	
Cliente15	01/08/2017	2	1200	VER0005	Apio / Libra	
Cliente29	31/07/2017	2	2500	FRU0049	Uchuva / Libra	
Cliente29	31/07/2017	2	650	VER0035	Pepino Cohombro / Libra	
Cliente29	31/07/2017	9	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	31/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	31/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	31/07/2017	1	2500	FRU0015	Feijoa / Libra	
Cliente29	31/07/2017	1	2300	FRU0054	Fresa Grande / Libra	
Cliente29	30/07/2017	2	650	VER0035	Pepino Cohombro / Libra	
Cliente29	30/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	30/07/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	30/07/2017	2	2000	FRU0031	Maracuyá / Libra	
Cliente29	30/07/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	30/07/2017	8	1450	FRU0046	Tomate Chonto / Libra	
Cliente21	30/07/2017	1	5000	FRU0032	Melón / Unidad	
Cliente21	30/07/2017	4	1900	FRU0018	Guanabana / Unidad	
Cliente21	30/07/2017	5	500	VER0003	Albahaca / 100 gramos	
Cliente21	30/07/2017	2	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	30/07/2017	4	550	VER0006	Ahuyama / Libra	
Cliente21	30/07/2017	4	700	TUB0006	Papa Pastusa / Libra	
Cliente21	30/07/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente21	30/07/2017	2	1300	TUB0005	Papa Criolla / Libra	
Cliente21	30/07/2017	4	2500	FRU0003	Aguacate Papelillo / Libra	
Cliente21	30/07/2017	12	1500	TUB0012	Zanahoria / Libra	
Cliente21	30/07/2017	6	1450	FRU0046	Tomate Chonto / Libra	
Cliente21	30/07/2017	6	1500	VER0010	Zucchini Verde / Libra	
Cliente21	30/07/2017	6	1500	VER0050	Rúgula / Libra	
Cliente21	30/07/2017	2	800	VER0043	Repollo Morado / Unidad	
Cliente21	30/07/2017	2	1700	VER0038	Pimentón Rojo / Libra	
Cliente21	30/07/2017	1	400	VER0017	Cilantro / 100 gramos	
Cliente21	30/07/2017	4	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	30/07/2017	1	1200	VER0005	Apio / Libra	
Cliente21	30/07/2017	8	1700	VER0009	Brócoli / Libra	
Cliente21	30/07/2017	3	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente21	30/07/2017	1	2500	FRU0033	Mora Castilla / Libra	
Cliente21	30/07/2017	1	2000	FRU0036	Papaya Hawaiana / Unidad	
Cliente21	30/07/2017	4	3000	FRU0057	Fresa Jumbo / Libra	
Cliente29	29/07/2017	1	1700	FRU0025	Lulo / Libra	
Cliente29	29/07/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	29/07/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	29/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	29/07/2017	10	1450	FRU0046	Tomate Chonto / Libra	
Cliente24	29/07/2017	18	1300	TUB0005	Papa Criolla / Libra	
Cliente24	29/07/2017	14	1500	VER0010	Zucchini Verde / Libra	
Cliente24	29/07/2017	10	400	VER0017	Cilantro / 100 gramos	
Cliente24	29/07/2017	14	1700	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente24	29/07/2017	8	2200	FRU0002	Aguacate Haas / Libra	
Cliente24	29/07/2017	14	1700	VER0039	Pimentón Verde / Libra	
Cliente24	29/07/2017	6	1300	FRU0023	Limón Común / Libra	
Cliente24	29/07/2017	6	7000	VER0016	Champiñón / Libra	
Cliente24	29/07/2017	7	1200	VER0014	Cebolla Larga / Libra	
Cliente24	29/07/2017	13	1500	TUB0012	Zanahoria / Libra	
Cliente24	29/07/2017	1	6000	VER0053	Ajo Nacional / Libra	
Cliente24	29/07/2017	15	2500	VER0020	Espinaca / Libra	
Cliente13	28/07/2017	2	2000	FRU0031	Maracuyá / Libra	
Cliente13	28/07/2017	2	600	VER0051	Perejil Crespo / 100 gramos	
Cliente13	28/07/2017	1	2200	FRU0014	Durazno / Libra	
Cliente13	28/07/2017	1	4300	FRU0037	Papaya Melona / Unidad	
Cliente13	28/07/2017	6	900	FRU0030	Manzana Verde / Unidad	
Cliente13	28/07/2017	1	4500	FRU0022	Kiwi / Libra	
Cliente13	28/07/2017	1	1200	FRU0019	Guayaba / Libra	
Cliente13	28/07/2017	5	1200	FRU0008	Banano Criollo / Libra	
Cliente13	28/07/2017	2	1700	VER0009	Brócoli / Libra	
Cliente13	28/07/2017	4	1800	FRU0016	Fresa Pareja / Libra	
Cliente13	28/07/2017	1	800	VER0047	Tomillo / 100 gramos	
Cliente13	28/07/2017	1	800	VER0043	Repollo Morado / Unidad	
Cliente13	28/07/2017	1	3500	VER0050	Rúgula / Libra	
Cliente13	28/07/2017	3	1500	TUB0012	Zanahoria / Libra	
Cliente13	28/07/2017	2	2500	FRU0033	Mora Castilla / Libra	
Cliente13	28/07/2017	2	1300	FRU0024	Limón Tahití / Libra	
Cliente13	28/07/2017	1	2500	FRU0015	Feijoa / Libra	
Cliente13	28/07/2017	2	1500	VER0050	Rúgula / Libra	
Cliente13	28/07/2017	2	1500	VER0010	Zucchini Verde / Libra	
Cliente13	28/07/2017	1	1700	VER0038	Pimentón Rojo / Libra	
Cliente13	28/07/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente13	28/07/2017	6	1300	FRU0028	Mango Tommy Atkins / Libra	
Cliente13	28/07/2017	1	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente13	28/07/2017	2	400	VER0017	Cilantro / 100 gramos	
Cliente13	28/07/2017	1	2500	TUB0009	Rábano Rojo / Libra	
Cliente13	28/07/2017	2	2200	FRU0002	Aguacate Haas / Libra	
Cliente13	28/07/2017	10	1450	FRU0046	Tomate Chonto / Libra	
Cliente13	28/07/2017	1	550	VER0006	Ahuyama / Libra	
Cliente23	28/07/2017	60	1450	FRU0046	Tomate Chonto / Libra	
Cliente23	28/07/2017	15	650	VER0035	Pepino Cohombro / Libra	
Cliente23	28/07/2017	10	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente29	26/07/2017	1	1700	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente29	26/07/2017	2	650	VER0035	Pepino Cohombro / Libra	
Cliente29	26/07/2017	3	1300	FRU0023	Limón Común / Libra	
Cliente29	26/07/2017	1	1700	FRU0025	Lulo / Libra	
Cliente29	26/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	26/07/2017	8	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	26/07/2017	7	1400	VER0028	Lechuga Crespa / Unidad	
Cliente21	26/07/2017	4	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	26/07/2017	4	1500	VER0050	Rúgula / Libra	
Cliente21	26/07/2017	2	700	TUB0006	Papa Pastusa / Libra	
Cliente21	26/07/2017	4	2500	FRU0003	Aguacate Papelillo / Libra	
Cliente21	26/07/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente21	26/07/2017	2	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	26/07/2017	4	1300	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	26/07/2017	8	1500	TUB0012	Zanahoria / Libra	
Cliente21	26/07/2017	16	1200	FRU0008	Banano Criollo / Libra	
Cliente21	26/07/2017	4	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	26/07/2017	4	1500	VER0010	Zucchini Verde / Libra	
Cliente21	26/07/2017	12	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	26/07/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	26/07/2017	3	650	FRU0034	Naranja Sweety / Libra	
Cliente29	26/07/2017	2	650	VER0035	Pepino Cohombro / Libra	
Cliente29	26/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	26/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	26/07/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	24/07/2017	3	650	VER0035	Pepino Cohombro / Libra	
Cliente29	24/07/2017	2	800	TUB0004	Jengibre / 100 gramos	
Cliente29	24/07/2017	4	650	FRU0034	Naranja Sweety / Libra	
Cliente29	24/07/2017	4	7000	VER0016	Champiñón / Libra	
Cliente29	24/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	24/07/2017	8	1400	VER0028	Lechuga Crespa / Unidad	
Cliente15	23/07/2017	1	1500	TUB0012	Zanahoria / Libra	
Cliente15	23/07/2017	5	400	VER0017	Cilantro / 100 gramos	
Cliente15	23/07/2017	2	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente15	23/07/2017	4	1200	VER0005	Apio / Libra	
Cliente15	23/07/2017	1	6800	VER0002	Ajo Importado / Libra	
Cliente15	23/07/2017	6	3000	FRU0057	Fresa Jumbo / Libra	
Cliente15	23/07/2017	12	1200	FRU0008	Banano Criollo / Libra	
Cliente21	23/07/2017	12	1500	VER0050	Rúgula / Libra	
Cliente21	23/07/2017	4	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	23/07/2017	4	1200	FRU0019	Guayaba / Libra	
Cliente21	23/07/2017	3	800	VER0043	Repollo Morado / Unidad	
Cliente21	23/07/2017	1	1300	FRU0023	Limón Común / Libra	
Cliente21	23/07/2017	1	1200	VER0052	Plátano Maduro / Libra	
Cliente21	23/07/2017	3	1300	TUB0005	Papa Criolla / Libra	
Cliente21	23/07/2017	5	550	VER0006	Ahuyama / Libra	
Cliente21	23/07/2017	2	5000	FRU0032	Melón / Unidad	
Cliente21	23/07/2017	2	2500	FRU0003	Aguacate Papelillo / Libra	
Cliente21	23/07/2017	2	1200	VER0005	Apio / Libra	
Cliente21	23/07/2017	3	1700	VER0009	Brócoli / Libra	
Cliente21	23/07/2017	3	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	23/07/2017	1	1000	TUB0008	Papa Sabanera / Libra	
Cliente21	23/07/2017	8	1300	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	23/07/2017	10	1500	TUB0012	Zanahoria / Libra	
Cliente21	23/07/2017	2	2500	VER0020	Espinaca / Libra	
Cliente21	23/07/2017	8	1200	FRU0008	Banano Criollo / Libra	
Cliente21	23/07/2017	1	2500	FRU0033	Mora Castilla / Libra	
Cliente21	23/07/2017	1	1200	VER0014	Cebolla Larga / Libra	
Cliente21	23/07/2017	8	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	23/07/2017	2	1700	VER0038	Pimentón Rojo / Libra	
Cliente21	23/07/2017	12	1500	VER0010	Zucchini Verde / Libra	
Cliente21	23/07/2017	4	7000	VER0016	Champiñón / Libra	
Cliente21	23/07/2017	12	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	22/07/2017	4	1300	FRU0024	Limón Tahití / Libra	
Cliente29	22/07/2017	1	1700	VER0012	Cebolla Cabezona Blanca / Libra	
Cliente29	22/07/2017	4	2500	FRU0049	Uchuva / Libra	
Cliente29	22/07/2017	2	650	VER0035	Pepino Cohombro / Libra	
Cliente29	22/07/2017	1	1000	FRU0026	Mandarina Arrayana / Libra	
Cliente29	22/07/2017	1	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente29	22/07/2017	7	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	22/07/2017	2	7000	VER0016	Champiñón / Libra	
Cliente29	22/07/2017	6	1450	FRU0046	Tomate Chonto / Libra	
Cliente21	20/07/2017	2	1200	FRU0019	Guayaba / Libra	
Cliente21	20/07/2017	1	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	20/07/2017	1	2500	FRU0015	Feijoa / Libra	
Cliente21	20/07/2017	6	1450	FRU0046	Tomate Chonto / Libra	
Cliente21	20/07/2017	2	800	VER0043	Repollo Morado / Unidad	
Cliente21	20/07/2017	1	12000	VER0019	Esparrago / Libra	
Cliente21	20/07/2017	1	6800	VER0002	Ajo Importado / Libra	
Cliente21	20/07/2017	1	2200	FRU0014	Durazno / Libra	
Cliente21	20/07/2017	1	3000	FRU0045	Tomate Cherry / Libra	
Cliente21	20/07/2017	3	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	20/07/2017	1	600	VER0054	Calabacín / Libra	
Cliente21	20/07/2017	1	1500	VER0050	Rúgula / Libra	
Cliente21	20/07/2017	1	550	VER0006	Ahuyama / Libra	
Cliente21	20/07/2017	1	1600	VER0041	Puerro / Libra	
Cliente21	20/07/2017	1	1400	FRU0007	Banano Bocadillo / Libra	
Cliente21	20/07/2017	1	1200	VER0052	Plátano Maduro / Libra	
Cliente21	20/07/2017	1	1200	TUB0011	Yuca / Libra	
Cliente21	20/07/2017	1	1300	VER0024	Habichuela / Libra	
Cliente21	20/07/2017	1	1300	TUB0005	Papa Criolla / Libra	
Cliente21	20/07/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente21	20/07/2017	1	2500	FRU0003	Aguacate Papelillo / Libra	
Cliente21	20/07/2017	1	1200	VER0005	Apio / Libra	
Cliente21	20/07/2017	1	400	VER0017	Cilantro / 100 gramos	
Cliente21	20/07/2017	1	1700	VER0009	Brócoli / Libra	
Cliente21	20/07/2017	9	1500	TUB0012	Zanahoria / Libra	
Cliente21	20/07/2017	5	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	20/07/2017	1	1700	VER0038	Pimentón Rojo / Libra	
Cliente21	20/07/2017	3	1300	FRU0024	Limón Tahití / Libra	
Cliente21	20/07/2017	1	1500	VER0010	Zucchini Verde / Libra	
Cliente21	18/07/2017	4	900	FRU0030	Manzana Verde / Unidad	
Cliente21	18/07/2017	3	3000	FRU0057	Fresa Jumbo / Libra	
Cliente21	18/07/2017	2	1700	VER0009	Brócoli / Libra	
Cliente21	18/07/2017	3	2500	FRU0003	Aguacate Papelillo / Libra	
Cliente21	18/07/2017	6	1700	VER0038	Pimentón Rojo / Libra	
Cliente21	18/07/2017	1	4800	FRU0039	Patilla Baby / Unidad	
Cliente21	18/07/2017	4	1200	FRU0020	Guayaba Pera / Libra	
Cliente21	18/07/2017	4	1300	TUB0005	Papa Criolla / Libra	
Cliente21	18/07/2017	4	1000	TUB0001	Arracacha / Libra	
Cliente21	18/07/2017	4	1450	FRU0046	Tomate Chonto / Libra	
Cliente21	18/07/2017	2	3000	FRU0042	Piña Golden Sweet / Unidad	
Cliente21	18/07/2017	6	1300	FRU0028	Mango Tommy Atkins / Libra	
Cliente21	18/07/2017	4	1500	VER0010	Zucchini Verde / Libra	
Cliente21	18/07/2017	4	1500	VER0050	Rúgula / Libra	
Cliente21	18/07/2017	2	1200	VER0052	Plátano Maduro / Libra	
Cliente21	18/07/2017	4	1500	TUB0012	Zanahoria / Libra	
Cliente21	18/07/2017	4	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	18/07/2017	4	7000	VER0016	Champiñón / Libra	
Cliente24	18/07/2017	9	1500	TUB0012	Zanahoria / Libra	
Cliente24	18/07/2017	4	3500	VER0050	Rúgula / Libra	
Cliente24	18/07/2017	14	800	VER0043	Repollo Morado / Unidad	
Cliente24	18/07/2017	20	650	VER0035	Pepino Cohombro / Libra	
Cliente24	18/07/2017	20	700	TUB0006	Papa Pastusa / Libra	
Cliente24	18/07/2017	8	1300	FRU0023	Limón Común / Libra	
Cliente24	18/07/2017	12	800	TUB0004	Jengibre / 100 gramos	
Cliente24	18/07/2017	5	1200	VER0014	Cebolla Larga / Libra	
Cliente24	18/07/2017	2	6000	VER0053	Ajo Nacional / Libra	
Cliente13	18/07/2017	1	4500	FRU0022	Kiwi / Libra	
Cliente13	18/07/2017	1	3500	VER0050	Rúgula / Libra	
Cliente13	18/07/2017	1	650	VER0035	Pepino Cohombro / Libra	
Cliente13	18/07/2017	10	1800	FRU0016	Fresa Pareja / Libra	
Cliente13	18/07/2017	6	650	FRU0034	Naranja Sweety / Libra	
Cliente13	18/07/2017	1	600	TUB0010	Remolacha / Libra	
Cliente13	18/07/2017	1	1200	VER0052	Plátano Maduro / Libra	
Cliente13	18/07/2017	4	1500	VER0050	Rúgula / Libra	
Cliente13	18/07/2017	1	2500	VER0020	Espinaca / Libra	
Cliente13	18/07/2017	1	1100	FRU0040	Pera Importada / Unidad	
Cliente13	18/07/2017	2	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente13	18/07/2017	2	400	VER0017	Cilantro / 100 gramos	
Cliente13	18/07/2017	3	2500	FRU0033	Mora Castilla / Libra	
Cliente13	18/07/2017	2	1300	TUB0005	Papa Criolla / Libra	
Cliente13	18/07/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente13	18/07/2017	6	900	FRU0030	Manzana Verde / Unidad	
Cliente13	18/07/2017	1	1300	FRU0028	Mango Tommy Atkins / Libra	
Cliente13	18/07/2017	5	1200	FRU0008	Banano Criollo / Libra	
Cliente13	18/07/2017	1	2200	FRU0002	Aguacate Haas / Libra	
Cliente13	18/07/2017	2	1500	TUB0012	Zanahoria / Libra	
Cliente13	18/07/2017	6	1450	FRU0046	Tomate Chonto / Libra	
Cliente13	18/07/2017	4	1500	VER0010	Zucchini Verde / Libra	
Cliente13	18/07/2017	1	800	VER0043	Repollo Morado / Unidad	
Cliente13	18/07/2017	1	2500	TUB0009	Rábano Rojo / Libra	
Cliente13	18/07/2017	2	1700	VER0009	Brócoli / Libra	
Cliente23	17/07/2017	15	1700	VER0039	Pimentón Verde / Libra	
Cliente23	17/07/2017	10	650	VER0035	Pepino Cohombro / Libra	
Cliente23	17/07/2017	25	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente23	17/07/2017	30	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	17/07/2017	1	650	VER0044	Romero / 100 gramos	
Cliente29	17/07/2017	1	2500	FRU0033	Mora Castilla / Libra	
Cliente29	17/07/2017	9	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	17/07/2017	1	650	VER0035	Pepino Cohombro / Libra	
Cliente29	17/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	17/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	17/07/2017	1	1300	FRU0024	Limón Tahití / Libra	
Cliente29	17/07/2017	1	4800	FRU0039	Patilla Baby / Unidad	
Cliente29	17/07/2017	9	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	17/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	17/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	17/07/2017	1	1200	FRU0020	Guayaba Pera / Libra	
Cliente29	17/07/2017	1	1500	FRU0056	Pera Nacional / Libra	
Cliente29	17/07/2017	1	1000	FRU0055	Mandarina Oneco / Libra	
Cliente29	17/07/2017	1	650	VER0035	Pepino Cohombro / Libra	
Cliente29	17/07/2017	9	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	17/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	17/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente21	16/07/2017	1	12000	VER0019	Esparrago / Libra	
Cliente21	16/07/2017	4	3800	VER0004	Alcachofa / Libra	
Cliente21	16/07/2017	2	600	TUB0010	Remolacha / Libra	
Cliente21	16/07/2017	1	1000	TUB0001	Arracacha / Libra	
Cliente21	16/07/2017	1	4500	FRU0022	Kiwi / Libra	
Cliente21	16/07/2017	3	550	VER0006	Ahuyama / Libra	
Cliente21	16/07/2017	3	4300	FRU0037	Papaya Melona / Unidad	
Cliente21	16/07/2017	2	1200	VER0005	Apio / Libra	
Cliente21	16/07/2017	3	1600	FRU0048	Tomate Larga Vida / Libra	
Cliente21	16/07/2017	6	1500	TUB0012	Zanahoria / Libra	
Cliente21	16/07/2017	10	1200	FRU0008	Banano Criollo / Libra	
Cliente21	16/07/2017	1	2500	FRU0033	Mora Castilla / Libra	
Cliente21	16/07/2017	4	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente21	16/07/2017	1	1300	FRU0024	Limón Tahití / Libra	
Cliente21	16/07/2017	6	1450	FRU0046	Tomate Chonto / Libra	
Cliente29	16/07/2017	3	7000	VER0016	Champiñón / Libra	
Cliente29	16/07/2017	1	2000	FRU0053	Manzana Nacional / Libra	
Cliente29	16/07/2017	2	1300	FRU0024	Limón Tahití / Libra	
Cliente29	16/07/2017	2	1800	FRU0016	Fresa Pareja / Libra	
Cliente29	16/07/2017	1	2200	FRU0014	Durazno / Libra	
Cliente29	16/07/2017	2	650	VER0035	Pepino Cohombro / Libra	
Cliente29	16/07/2017	9	1400	VER0028	Lechuga Crespa / Unidad	
Cliente29	16/07/2017	9	1450	FRU0046	Tomate Chonto / Libra	
Cliente22	16/07/2017	7	3500	GRA0006	Mazorca Desgranada / Libra	
Cliente22	16/07/2017	7	1200	VER0052	Plátano Maduro / Libra	
Cliente22	16/07/2017	10	900	FRU0029	Manzana Roja / Unidad	
Cliente22	16/07/2017	7	1200	FRU0008	Banano Criollo / Libra	
Cliente13	14/07/2017	2	2300	FRU0054	Fresa Grande / Libra	
Cliente13	14/07/2017	8	1500	TUB0012	Zanahoria / Libra	
Cliente13	14/07/2017	2	1700	VER0038	Pimentón Rojo / Libra	
Cliente13	14/07/2017	1	2500	FRU0033	Mora Castilla / Libra	
Cliente13	14/07/2017	3	1300	FRU0028	Mango Tommy Atkins / Libra	
Cliente13	14/07/2017	2	1400	VER0028	Lechuga Crespa / Unidad	
Cliente13	14/07/2017	1	1200	FRU0019	Guayaba / Libra	
Cliente13	14/07/2017	4	1800	FRU0016	Fresa Pareja / Libra	
Cliente13	14/07/2017	1	2200	FRU0014	Durazno / Libra	
Cliente13	14/07/2017	2	2100	VER0013	Cebolla Cabezona Roja / Libra	
Cliente13	14/07/2017	2	1700	VER0009	Brócoli / Libra	
Cliente13	14/07/2017	3	500	VER0003	Albahaca / 100 gramos	
Cliente13	14/07/2017	1	2200	FRU0002	Aguacate Haas / Libra	
Cliente13	14/07/2017	2	1300	FRU0024	Limón Tahití / Libra	
Cliente13	14/07/2017	6	1450	FRU0046	Tomate Chonto / Libra	
Cliente13	14/07/2017	1	600	VER0051	Perejil Crespo / 100 gramos	
Cliente13	14/07/2017	12	650	FRU0034	Naranja Sweety / Libra	
Cliente13	14/07/2017	5	900	FRU0030	Manzana Verde / Unidad	
Cliente13	14/07/2017	1	700	VER0049	Yerbabuena / 100 gramos	
Cliente13	14/07/2017	2	3500	VER0050	Rúgula / Libra	
Cliente13	14/07/2017	3	1500	VER0050	Rúgula / Libra	
Cliente13	14/07/2017	3	1500	VER0010	Zucchini Verde / Libra	
Cliente13	14/07/2017	1	1200	VER0005	Apio / Libra	
Cliente13	14/07/2017	1	550	VER0006	Ahuyama / Libra	
Cliente13	14/07/2017	1	1300	TUB0005	Papa Criolla / Libra	
Cliente13	14/07/2017	1	1000	TUB0008	Papa Sabanera / Libra	
Cliente13	14/07/2017	8	1200	FRU0008	Banano Criollo / Libra	
